stoichiometry,U_R3m_V,U_C2m_V
0.8787479131886476,3.4212843542366485,3.003759741964976
0.8803839732888147,3.4122870426806253,3.0021239733214093
0.8820200333889816,3.4026371302984795,3.0004650479192536
0.8836560934891485,3.392367512450908,2.9987838379918137
0.8852921535893155,3.3815375507628214,2.9970795038710687
0.8869282136894824,3.3702295536976536,2.9953511737474137
0.8885642737896493,3.3585356272025044,2.993597942670328
0.8902003338898163,3.346546387992598,2.9918188715261946
0.8918363939899833,3.3343413866077984,2.990012985993499
0.8934724540901502,3.321986041461872,2.9881792754756917
0.8951085141903171,3.3095291396245115,2.9863166920121085
0.896744574290484,3.297005757142155,2.984424149167404
0.8983806343906511,3.284440000020283,2.9825005209000732
0.900016694490818,3.2718478552795314,2.980544285283336
0.9016527545909849,3.259239619462549,2.9785518253330787
0.9032888146911519,3.246621759972496,2.976524058822812
0.9049248747913188,3.233998249573697,2.974459659205903
0.9065609348914857,3.2213714792195423,2.972357253420722
0.9081969949916527,3.2087428604017,2.9702154206378815
0.9098330550918197,3.1961132111073516,2.968032690995118
0.9114691151919866,3.1834829969129164,2.9658006859687216
0.9131051752921535,3.170852478165651,2.963523590833581
0.9147412353923204,3.158221797928575,2.9612000348512866
0.9163772954924874,3.1455910334661894,2.958824566209878
0.9180133555926544,3.132960225788961,2.956392182886977
0.9196494156928213,3.1203293963070307,2.953907028776439
0.9212854757929883,3.1076985560093164,2.9513583917097437
0.9229215358931552,3.0950677104278372,2.9487478876879245
0.9245575959933221,3.0824368623070173,2.946070158307937
0.9261936560934891,3.069806012985598,2.9433211898111145
0.9278297161936561,3.0571751631057342,2.9404958607536176
0.929465776293823,3.0445443129703187,2.9375940528159585
0.9311018363939899,3.031913462719853,2.9346005508260933
0.9327378964941568,3.0192826124184267,2.9315190124959485
0.9343739565943238,3.0066517620947932,2.92834178061679
0.9360100166944908,2.9940209117616376,2.9250592066061127
0.9376460767946577,2.9813900614244666,2.9216619955219945
0.9392821368948246,2.968759211085629,2.9181450201009587
0.9409181969949916,2.95612836074611,2.914498603287603
0.9425542570951585,2.943497510406318,2.9107124853119397
0.9441903171953254,2.930866660066418,2.9067707727344483
0.9458263772954925,2.9182358097264753,2.9026625710708682
0.9474624373956594,2.9056049593865168,2.898377079027737
0.9490984974958263,2.892974109046553,2.8938903863100816
0.9507345575959932,2.8803432587065863,2.889190872325553
0.9523706176961602,2.867712408366619,2.884246456681594
0.9540066777963272,2.8550815580266495,2.879040050982589
0.9556427378964941,2.842450707686682,2.873541721991579
0.957278797996661,2.8298198573467146,2.8677199604798957
0.958914858096828,2.8171890070067467,2.8615297398795905
0.9605509181969949,2.804558156666779,2.8549388033809144
0.9621869782971618,2.791927306326811,2.847889951330729
0.9638230383973289,2.7792964559868425,2.8403260881963512
0.9654590984974958,2.766665605646875,2.832188991531027
0.9670951585976627,2.7540347553069067,2.823406257846091
0.9687312186978296,2.741403904966939,2.8139051375575317
0.9703672787979966,2.7287730546269713,2.8035998270414098
0.9720033388981636,2.716142204287003,2.792422615969862
0.9736393989983305,2.703511353947035,2.7803015558534456
0.9752754590984974,2.690880503607067,2.7672000704875064
0.9769115191986644,2.6782496532670996,2.7531022644349785
0.9785475792988313,2.6656188029271317,2.7380451934903856
0.9801836393989982,2.652987952587164,2.722107648966869
0.9818196994991653,2.640357102247195,2.705404421913663
0.9834557595993322,2.627726251907227,2.688075355937177
0.9850918196994991,2.6150954015672596,2.6702598038601004
0.986727879799666,2.6024645512272913,2.652085565456083
0.988363939899833,2.589833700887324,2.633658519274305
0.99,2.5772028505473554,2.615059804472654
